shift_date,hospital_id,ward_id,shift,shift_type_id,start_dt,end_dt,employee_id,tag_id
10/02/2023,4,11,23,2,10/02/2023 15:00,10/02/2023 23:00,123,1
10/02/2023,4,14,23,2,10/02/2023 15:00,10/02/2023 23:00,387,1
10/02/2023,4,2,24,2,10/02/2023 15:00,10/02/2023 23:00,1517,1
10/02/2023,4,5,24,2,10/02/2023 15:00,10/02/2023 23:00,1008,1
10/02/2023,4,8,24,2,10/02/2023 15:00,10/02/2023 23:00,358,4
10/02/2023,4,11,24,2,10/02/2023 15:00,10/02/2023 23:00,375,1
10/02/2023,4,14,24,2,10/02/2023 15:00,10/02/2023 23:00,314,1
10/02/2023,4,2,25,2,10/02/2023 15:00,10/02/2023 23:00,1457,1
10/02/2023,4,5,25,2,10/02/2023 15:00,10/02/2023 23:00,1709,2
10/02/2023,4,8,25,2,10/02/2023 15:00,10/02/2023 23:00,1361,1
10/02/2023,4,11,25,2,10/02/2023 15:00,10/02/2023 23:00,1429,1
10/02/2023,4,14,25,2,10/02/2023 15:00,10/02/2023 23:00,180,1
10/02/2023,4,2,26,2,10/02/2023 15:00,10/02/2023 23:00,1041,1
10/02/2023,4,5,26,2,10/02/2023 15:00,10/02/2023 23:00,1064,1
10/02/2023,4,8,26,2,10/02/2023 15:00,10/02/2023 23:00,564,1
10/02/2023,4,11,26,2,10/02/2023 15:00,10/02/2023 23:00,1003,1
10/02/2023,4,14,26,2,10/02/2023 15:00,10/02/2023 23:00,420,1
10/02/2023,4,2,27,2,10/02/2023 15:00,10/02/2023 23:00,959,5
10/02/2023,4,5,27,2,10/02/2023 15:00,10/02/2023 23:00,1608,1
10/02/2023,4,8,27,2,10/02/2023 15:00,10/02/2023 23:00,749,1
10/02/2023,4,11,27,2,10/02/2023 15:00,10/02/2023 23:00,1522,5
10/02/2023,4,14,27,2,10/02/2023 15:00,10/02/2023 23:00,1417,1
10/02/2023,4,3,1,3,10/02/2023 23:00,11/02/2023 7:00,853,4
10/02/2023,4,6,1,3,10/02/2023 23:00,11/02/2023 7:00,745,1
10/02/2023,4,9,1,3,10/02/2023 23:00,11/02/2023 7:00,1103,1
10/02/2023,4,12,1,3,10/02/2023 23:00,11/02/2023 7:00,731,1
10/02/2023,4,15,1,3,10/02/2023 23:00,11/02/2023 7:00,493,1
10/02/2023,4,3,2,3,10/02/2023 23:00,11/02/2023 7:00,1258,1
10/02/2023,4,6,2,3,10/02/2023 23:00,11/02/2023 7:00,364,1
10/02/2023,4,9,2,3,10/02/2023 23:00,11/02/2023 7:00,1743,1
10/02/2023,4,12,2,3,10/02/2023 23:00,11/02/2023 7:00,1395,1
10/02/2023,4,15,2,3,10/02/2023 23:00,11/02/2023 7:00,1108,1
10/02/2023,4,3,3,3,10/02/2023 23:00,11/02/2023 7:00,1222,1
10/02/2023,4,6,3,3,10/02/2023 23:00,11/02/2023 7:00,318,1
10/02/2023,4,9,3,3,10/02/2023 23:00,11/02/2023 7:00,146,1
10/02/2023,4,12,3,3,10/02/2023 23:00,11/02/2023 7:00,1370,5
10/02/2023,4,15,3,3,10/02/2023 23:00,11/02/2023 7:00,684,2
10/02/2023,4,3,4,3,10/02/2023 23:00,11/02/2023 7:00,150,1
10/02/2023,4,6,4,3,10/02/2023 23:00,11/02/2023 7:00,310,2
10/02/2023,4,9,4,3,10/02/2023 23:00,11/02/2023 7:00,1383,1
10/02/2023,4,12,4,3,10/02/2023 23:00,11/02/2023 7:00,139,2
10/02/2023,4,15,4,3,10/02/2023 23:00,11/02/2023 7:00,1373,2
10/02/2023,4,3,5,3,10/02/2023 23:00,11/02/2023 7:00,811,1
10/02/2023,4,6,5,3,10/02/2023 23:00,11/02/2023 7:00,331,1
10/02/2023,4,9,5,3,10/02/2023 23:00,11/02/2023 7:00,73,1
10/02/2023,4,12,5,3,10/02/2023 23:00,11/02/2023 7:00,575,1
10/02/2023,4,15,5,3,10/02/2023 23:00,11/02/2023 7:00,1685,1
10/02/2023,4,3,6,3,10/02/2023 23:00,11/02/2023 7:00,769,1
10/02/2023,4,6,6,3,10/02/2023 23:00,11/02/2023 7:00,1540,1
10/02/2023,4,9,6,3,10/02/2023 23:00,11/02/2023 7:00,160,1
10/02/2023,4,12,6,3,10/02/2023 23:00,11/02/2023 7:00,721,1
10/02/2023,4,15,6,3,10/02/2023 23:00,11/02/2023 7:00,366,1
10/02/2023,4,3,7,3,10/02/2023 23:00,11/02/2023 7:00,1331,1
10/02/2023,4,6,7,3,10/02/2023 23:00,11/02/2023 7:00,1351,1
10/02/2023,4,9,7,3,10/02/2023 23:00,11/02/2023 7:00,1490,1
10/02/2023,4,12,7,3,10/02/2023 23:00,11/02/2023 7:00,355,1
10/02/2023,4,15,7,3,10/02/2023 23:00,11/02/2023 7:00,307,1
10/02/2023,4,3,8,3,10/02/2023 23:00,11/02/2023 7:00,551,4
10/02/2023,4,6,8,3,10/02/2023 23:00,11/02/2023 7:00,910,1
10/02/2023,4,9,8,3,10/02/2023 23:00,11/02/2023 7:00,1646,1
10/02/2023,4,12,8,3,10/02/2023 23:00,11/02/2023 7:00,1638,4
10/02/2023,4,15,8,3,10/02/2023 23:00,11/02/2023 7:00,583,1
10/02/2023,4,3,9,3,10/02/2023 23:00,11/02/2023 7:00,1607,1
10/02/2023,4,6,9,3,10/02/2023 23:00,11/02/2023 7:00,1799,5
10/02/2023,4,9,9,3,10/02/2023 23:00,11/02/2023 7:00,200,3
10/02/2023,4,12,9,3,10/02/2023 23:00,11/02/2023 7:00,690,1
10/02/2023,4,15,9,3,10/02/2023 23:00,11/02/2023 7:00,1625,1
10/02/2023,4,3,10,3,10/02/2023 23:00,11/02/2023 7:00,1592,4
10/02/2023,4,6,10,3,10/02/2023 23:00,11/02/2023 7:00,1652,4
10/02/2023,4,9,10,3,10/02/2023 23:00,11/02/2023 7:00,1133,1
10/02/2023,4,12,10,3,10/02/2023 23:00,11/02/2023 7:00,90,1
10/02/2023,4,15,10,3,10/02/2023 23:00,11/02/2023 7:00,1616,1
10/02/2023,4,3,11,3,10/02/2023 23:00,11/02/2023 7:00,1744,1
10/02/2023,4,6,11,3,10/02/2023 23:00,11/02/2023 7:00,844,1
10/02/2023,4,9,11,3,10/02/2023 23:00,11/02/2023 7:00,1227,1
10/02/2023,4,12,11,3,10/02/2023 23:00,11/02/2023 7:00,651,1
10/02/2023,4,15,11,3,10/02/2023 23:00,11/02/2023 7:00,1563,1
10/02/2023,4,3,12,3,10/02/2023 23:00,11/02/2023 7:00,137,1
10/02/2023,4,6,12,3,10/02/2023 23:00,11/02/2023 7:00,250,1
10/02/2023,4,9,12,3,10/02/2023 23:00,11/02/2023 7:00,121,3
10/02/2023,4,12,12,3,10/02/2023 23:00,11/02/2023 7:00,665,1
10/02/2023,4,15,12,3,10/02/2023 23:00,11/02/2023 7:00,523,1
10/02/2023,4,3,13,3,10/02/2023 23:00,11/02/2023 7:00,1141,3
10/02/2023,4,6,13,3,10/02/2023 23:00,11/02/2023 7:00,140,1
10/02/2023,4,9,13,3,10/02/2023 23:00,11/02/2023 7:00,432,4
10/02/2023,4,12,13,3,10/02/2023 23:00,11/02/2023 7:00,775,1
10/02/2023,4,15,13,3,10/02/2023 23:00,11/02/2023 7:00,1011,1
10/02/2023,4,3,14,3,10/02/2023 23:00,11/02/2023 7:00,1014,1
10/02/2023,4,6,14,3,10/02/2023 23:00,11/02/2023 7:00,1112,1
10/02/2023,4,9,14,3,10/02/2023 23:00,11/02/2023 7:00,128,2
10/02/2023,4,12,14,3,10/02/2023 23:00,11/02/2023 7:00,1122,1
10/02/2023,4,15,14,3,10/02/2023 23:00,11/02/2023 7:00,1381,1
10/02/2023,4,3,15,3,10/02/2023 23:00,11/02/2023 7:00,68,1
10/02/2023,4,6,15,3,10/02/2023 23:00,11/02/2023 7:00,1545,1
10/02/2023,4,9,15,3,10/02/2023 23:00,11/02/2023 7:00,725,1
10/02/2023,4,12,15,3,10/02/2023 23:00,11/02/2023 7:00,1463,1
10/02/2023,4,15,15,3,10/02/2023 23:00,11/02/2023 7:00,1654,1
10/02/2023,4,3,16,3,10/02/2023 23:00,11/02/2023 7:00,698,1
10/02/2023,4,6,16,3,10/02/2023 23:00,11/02/2023 7:00,823,1
10/02/2023,4,9,16,3,10/02/2023 23:00,11/02/2023 7:00,1403,1
10/02/2023,4,12,16,3,10/02/2023 23:00,11/02/2023 7:00,113,3
10/02/2023,4,15,16,3,10/02/2023 23:00,11/02/2023 7:00,554,1
10/02/2023,4,3,17,3,10/02/2023 23:00,11/02/2023 7:00,526,1
10/02/2023,4,6,17,3,10/02/2023 23:00,11/02/2023 7:00,829,4
10/02/2023,4,9,17,3,10/02/2023 23:00,11/02/2023 7:00,14,5
10/02/2023,4,12,17,3,10/02/2023 23:00,11/02/2023 7:00,1297,1
10/02/2023,4,15,17,3,10/02/2023 23:00,11/02/2023 7:00,615,1
10/02/2023,4,3,18,3,10/02/2023 23:00,11/02/2023 7:00,7,1
10/02/2023,4,6,18,3,10/02/2023 23:00,11/02/2023 7:00,1153,1
10/02/2023,4,9,18,3,10/02/2023 23:00,11/02/2023 7:00,1087,1
10/02/2023,4,12,18,3,10/02/2023 23:00,11/02/2023 7:00,999,4
10/02/2023,4,15,18,3,10/02/2023 23:00,11/02/2023 7:00,946,1
10/02/2023,4,3,19,3,10/02/2023 23:00,11/02/2023 7:00,1205,1
10/02/2023,4,6,19,3,10/02/2023 23:00,11/02/2023 7:00,1535,1
10/02/2023,4,9,19,3,10/02/2023 23:00,11/02/2023 7:00,259,1
10/02/2023,4,12,19,3,10/02/2023 23:00,11/02/2023 7:00,1367,1
10/02/2023,4,15,19,3,10/02/2023 23:00,11/02/2023 7:00,1410,1
10/02/2023,4,3,20,3,10/02/2023 23:00,11/02/2023 7:00,537,1
10/02/2023,4,6,20,3,10/02/2023 23:00,11/02/2023 7:00,1597,4
10/02/2023,4,9,20,3,10/02/2023 23:00,11/02/2023 7:00,781,1
10/02/2023,4,12,20,3,10/02/2023 23:00,11/02/2023 7:00,1233,1
10/02/2023,4,15,20,3,10/02/2023 23:00,11/02/2023 7:00,1368,1
10/02/2023,4,3,21,3,10/02/2023 23:00,11/02/2023 7:00,301,4
10/02/2023,4,6,21,3,10/02/2023 23:00,11/02/2023 7:00,926,1
10/02/2023,4,9,21,3,10/02/2023 23:00,11/02/2023 7:00,1055,1
10/02/2023,4,12,21,3,10/02/2023 23:00,11/02/2023 7:00,901,3
10/02/2023,4,15,21,3,10/02/2023 23:00,11/02/2023 7:00,213,2
10/02/2023,4,3,22,3,10/02/2023 23:00,11/02/2023 7:00,352,1
10/02/2023,4,6,22,3,10/02/2023 23:00,11/02/2023 7:00,1063,1
10/02/2023,4,9,22,3,10/02/2023 23:00,11/02/2023 7:00,1787,1
10/02/2023,4,12,22,3,10/02/2023 23:00,11/02/2023 7:00,1761,1
10/02/2023,4,15,22,3,10/02/2023 23:00,11/02/2023 7:00,536,1
10/02/2023,4,3,23,3,10/02/2023 23:00,11/02/2023 7:00,1599,1
10/02/2023,4,6,23,3,10/02/2023 23:00,11/02/2023 7:00,413,1
10/02/2023,4,9,23,3,10/02/2023 23:00,11/02/2023 7:00,1343,1
10/02/2023,4,12,23,3,10/02/2023 23:00,11/02/2023 7:00,637,1
10/02/2023,4,15,23,3,10/02/2023 23:00,11/02/2023 7:00,370,1
10/02/2023,4,3,24,3,10/02/2023 23:00,11/02/2023 7:00,557,1
10/02/2023,4,6,24,3,10/02/2023 23:00,11/02/2023 7:00,76,1
10/02/2023,4,9,24,3,10/02/2023 23:00,11/02/2023 7:00,1677,2
10/02/2023,4,12,24,3,10/02/2023 23:00,11/02/2023 7:00,1723,1
10/02/2023,4,15,24,3,10/02/2023 23:00,11/02/2023 7:00,1192,1
10/02/2023,4,3,25,3,10/02/2023 23:00,11/02/2023 7:00,998,1
10/02/2023,4,6,25,3,10/02/2023 23:00,11/02/2023 7:00,1043,1
10/02/2023,4,9,25,3,10/02/2023 23:00,11/02/2023 7:00,1746,1
10/02/2023,4,12,25,3,10/02/2023 23:00,11/02/2023 7:00,1010,1
10/02/2023,4,15,25,3,10/02/2023 23:00,11/02/2023 7:00,632,1
10/02/2023,4,3,26,3,10/02/2023 23:00,11/02/2023 7:00,1688,1
10/02/2023,4,6,26,3,10/02/2023 23:00,11/02/2023 7:00,768,5
10/02/2023,4,9,26,3,10/02/2023 23:00,11/02/2023 7:00,890,1
10/02/2023,4,12,26,3,10/02/2023 23:00,11/02/2023 7:00,463,1
10/02/2023,4,15,26,3,10/02/2023 23:00,11/02/2023 7:00,126,1
10/02/2023,4,3,27,3,10/02/2023 23:00,11/02/2023 7:00,1078,1
10/02/2023,4,6,27,3,10/02/2023 23:00,11/02/2023 7:00,1706,1
10/02/2023,4,9,27,3,10/02/2023 23:00,11/02/2023 7:00,183,1
10/02/2023,4,12,27,3,10/02/2023 23:00,11/02/2023 7:00,958,5
10/02/2023,4,15,27,3,10/02/2023 23:00,11/02/2023 7:00,207,5
11/02/2023,1,1,1,1,11/02/2023 7:00,11/02/2023 15:00,982,1
11/02/2023,1,4,1,1,11/02/2023 7:00,11/02/2023 15:00,1647,1
11/02/2023,1,7,1,1,11/02/2023 7:00,11/02/2023 15:00,664,1
11/02/2023,1,10,1,1,11/02/2023 7:00,11/02/2023 15:00,708,1
11/02/2023,1,1,2,1,11/02/2023 7:00,11/02/2023 15:00,221,1
11/02/2023,1,4,2,1,11/02/2023 7:00,11/02/2023 15:00,1436,1
11/02/2023,1,7,2,1,11/02/2023 7:00,11/02/2023 15:00,115,4
11/02/2023,1,10,2,1,11/02/2023 7:00,11/02/2023 15:00,1223,2
11/02/2023,1,1,3,1,11/02/2023 7:00,11/02/2023 15:00,1630,1
11/02/2023,1,4,3,1,11/02/2023 7:00,11/02/2023 15:00,1780,1
11/02/2023,1,7,3,1,11/02/2023 7:00,11/02/2023 15:00,945,1
11/02/2023,1,10,3,1,11/02/2023 7:00,11/02/2023 15:00,1033,1
11/02/2023,1,1,4,1,11/02/2023 7:00,11/02/2023 15:00,691,1
11/02/2023,1,4,4,1,11/02/2023 7:00,11/02/2023 15:00,1652,1
11/02/2023,1,7,4,1,11/02/2023 7:00,11/02/2023 15:00,344,1
11/02/2023,1,10,4,1,11/02/2023 7:00,11/02/2023 15:00,1378,1
11/02/2023,1,1,5,1,11/02/2023 7:00,11/02/2023 15:00,578,1
11/02/2023,1,4,5,1,11/02/2023 7:00,11/02/2023 15:00,136,1
11/02/2023,1,7,5,1,11/02/2023 7:00,11/02/2023 15:00,457,1
11/02/2023,1,10,5,1,11/02/2023 7:00,11/02/2023 15:00,1756,5
11/02/2023,1,1,6,1,11/02/2023 7:00,11/02/2023 15:00,1383,1
11/02/2023,1,4,6,1,11/02/2023 7:00,11/02/2023 15:00,1590,1
11/02/2023,1,7,6,1,11/02/2023 7:00,11/02/2023 15:00,64,2
11/02/2023,1,10,6,1,11/02/2023 7:00,11/02/2023 15:00,822,1
11/02/2023,1,1,7,1,11/02/2023 7:00,11/02/2023 15:00,1467,3
11/02/2023,1,4,7,1,11/02/2023 7:00,11/02/2023 15:00,967,1
11/02/2023,1,7,7,1,11/02/2023 7:00,11/02/2023 15:00,1559,1
11/02/2023,1,10,7,1,11/02/2023 7:00,11/02/2023 15:00,372,1
11/02/2023,1,1,8,1,11/02/2023 7:00,11/02/2023 15:00,1208,1
11/02/2023,1,4,8,1,11/02/2023 7:00,11/02/2023 15:00,1776,3
11/02/2023,1,7,8,1,11/02/2023 7:00,11/02/2023 15:00,1411,4
11/02/2023,1,10,8,1,11/02/2023 7:00,11/02/2023 15:00,1580,1
11/02/2023,1,1,9,1,11/02/2023 7:00,11/02/2023 15:00,789,1
11/02/2023,1,4,9,1,11/02/2023 7:00,11/02/2023 15:00,215,1
11/02/2023,1,7,9,1,11/02/2023 7:00,11/02/2023 15:00,434,1
11/02/2023,1,10,9,1,11/02/2023 7:00,11/02/2023 15:00,1714,1
11/02/2023,1,1,10,1,11/02/2023 7:00,11/02/2023 15:00,160,1
11/02/2023,1,4,10,1,11/02/2023 7:00,11/02/2023 15:00,1528,1
11/02/2023,1,7,10,1,11/02/2023 7:00,11/02/2023 15:00,126,1
11/02/2023,1,10,10,1,11/02/2023 7:00,11/02/2023 15:00,596,5
11/02/2023,1,1,11,1,11/02/2023 7:00,11/02/2023 15:00,1661,1
11/02/2023,1,4,11,1,11/02/2023 7:00,11/02/2023 15:00,615,1
11/02/2023,1,7,11,1,11/02/2023 7:00,11/02/2023 15:00,640,1
11/02/2023,1,10,11,1,11/02/2023 7:00,11/02/2023 15:00,1571,1
11/02/2023,1,1,12,1,11/02/2023 7:00,11/02/2023 15:00,1078,1
11/02/2023,1,4,12,1,11/02/2023 7:00,11/02/2023 15:00,911,3
11/02/2023,1,7,12,1,11/02/2023 7:00,11/02/2023 15:00,1564,1
11/02/2023,1,10,12,1,11/02/2023 7:00,11/02/2023 15:00,740,1
11/02/2023,1,1,13,1,11/02/2023 7:00,11/02/2023 15:00,877,1
11/02/2023,1,4,13,1,11/02/2023 7:00,11/02/2023 15:00,550,1
11/02/2023,1,7,13,1,11/02/2023 7:00,11/02/2023 15:00,1123,3
11/02/2023,1,10,13,1,11/02/2023 7:00,11/02/2023 15:00,1180,1
11/02/2023,1,1,14,1,11/02/2023 7:00,11/02/2023 15:00,305,1
11/02/2023,1,4,14,1,11/02/2023 7:00,11/02/2023 15:00,816,5
11/02/2023,1,7,14,1,11/02/2023 7:00,11/02/2023 15:00,1433,5
11/02/2023,1,10,14,1,11/02/2023 7:00,11/02/2023 15:00,881,1
11/02/2023,1,1,15,1,11/02/2023 7:00,11/02/2023 15:00,792,5
11/02/2023,1,4,15,1,11/02/2023 7:00,11/02/2023 15:00,1782,1
11/02/2023,1,7,15,1,11/02/2023 7:00,11/02/2023 15:00,936,1
11/02/2023,1,10,15,1,11/02/2023 7:00,11/02/2023 15:00,51,1
11/02/2023,1,1,16,1,11/02/2023 7:00,11/02/2023 15:00,1671,1
11/02/2023,1,4,16,1,11/02/2023 7:00,11/02/2023 15:00,1192,1
11/02/2023,1,7,16,1,11/02/2023 7:00,11/02/2023 15:00,1441,5
11/02/2023,1,10,16,1,11/02/2023 7:00,11/02/2023 15:00,653,1
11/02/2023,1,1,17,1,11/02/2023 7:00,11/02/2023 15:00,1728,5
11/02/2023,1,4,17,1,11/02/2023 7:00,11/02/2023 15:00,371,1
11/02/2023,1,7,17,1,11/02/2023 7:00,11/02/2023 15:00,172,1
11/02/2023,1,10,17,1,11/02/2023 7:00,11/02/2023 15:00,262,3
11/02/2023,1,1,18,1,11/02/2023 7:00,11/02/2023 15:00,1518,1
11/02/2023,1,4,18,1,11/02/2023 7:00,11/02/2023 15:00,1241,1
11/02/2023,1,7,18,1,11/02/2023 7:00,11/02/2023 15:00,1067,4
11/02/2023,1,10,18,1,11/02/2023 7:00,11/02/2023 15:00,1730,1
11/02/2023,1,1,19,1,11/02/2023 7:00,11/02/2023 15:00,416,1
11/02/2023,1,4,19,1,11/02/2023 7:00,11/02/2023 15:00,1,1
11/02/2023,1,7,19,1,11/02/2023 7:00,11/02/2023 15:00,1508,1
11/02/2023,1,10,19,1,11/02/2023 7:00,11/02/2023 15:00,878,5
11/02/2023,1,1,20,1,11/02/2023 7:00,11/02/2023 15:00,1430,1
11/02/2023,1,4,20,1,11/02/2023 7:00,11/02/2023 15:00,836,1
11/02/2023,1,7,20,1,11/02/2023 7:00,11/02/2023 15:00,367,1
11/02/2023,1,10,20,1,11/02/2023 7:00,11/02/2023 15:00,1318,1
11/02/2023,1,1,21,1,11/02/2023 7:00,11/02/2023 15:00,342,1
11/02/2023,1,4,21,1,11/02/2023 7:00,11/02/2023 15:00,1010,5
11/02/2023,1,7,21,1,11/02/2023 7:00,11/02/2023 15:00,319,5
11/02/2023,1,10,21,1,11/02/2023 7:00,11/02/2023 15:00,1417,2
11/02/2023,1,1,22,1,11/02/2023 7:00,11/02/2023 15:00,925,1
11/02/2023,1,4,22,1,11/02/2023 7:00,11/02/2023 15:00,788,1
11/02/2023,1,7,22,1,11/02/2023 7:00,11/02/2023 15:00,383,1
11/02/2023,1,10,22,1,11/02/2023 7:00,11/02/2023 15:00,1656,4
11/02/2023,1,1,23,1,11/02/2023 7:00,11/02/2023 15:00,1118,1
11/02/2023,1,4,23,1,11/02/2023 7:00,11/02/2023 15:00,1576,3
11/02/2023,1,7,23,1,11/02/2023 7:00,11/02/2023 15:00,1562,1
11/02/2023,1,10,23,1,11/02/2023 7:00,11/02/2023 15:00,231,1
11/02/2023,1,1,24,1,11/02/2023 7:00,11/02/2023 15:00,613,1
11/02/2023,1,4,24,1,11/02/2023 7:00,11/02/2023 15:00,536,1
11/02/2023,1,7,24,1,11/02/2023 7:00,11/02/2023 15:00,1426,5
11/02/2023,1,10,24,1,11/02/2023 7:00,11/02/2023 15:00,726,1
11/02/2023,1,1,25,1,11/02/2023 7:00,11/02/2023 15:00,1548,1
11/02/2023,1,4,25,1,11/02/2023 7:00,11/02/2023 15:00,1619,1
11/02/2023,1,7,25,1,11/02/2023 7:00,11/02/2023 15:00,429,1
11/02/2023,1,10,25,1,11/02/2023 7:00,11/02/2023 15:00,747,1
11/02/2023,1,1,26,1,11/02/2023 7:00,11/02/2023 15:00,1211,1
11/02/2023,1,4,26,1,11/02/2023 7:00,11/02/2023 15:00,474,1
11/02/2023,1,7,26,1,11/02/2023 7:00,11/02/2023 15:00,133,1
11/02/2023,1,10,26,1,11/02/2023 7:00,11/02/2023 15:00,802,2
11/02/2023,1,1,27,1,11/02/2023 7:00,11/02/2023 15:00,1030,1
11/02/2023,1,4,27,1,11/02/2023 7:00,11/02/2023 15:00,306,2
11/02/2023,1,7,27,1,11/02/2023 7:00,11/02/2023 15:00,1555,1
11/02/2023,1,10,27,1,11/02/2023 7:00,11/02/2023 15:00,1437,1
11/02/2023,1,2,1,2,11/02/2023 15:00,11/02/2023 23:00,1593,1
11/02/2023,1,5,1,2,11/02/2023 15:00,11/02/2023 23:00,46,1
11/02/2023,1,8,1,2,11/02/2023 15:00,11/02/2023 23:00,310,1
11/02/2023,1,2,2,2,11/02/2023 15:00,11/02/2023 23:00,885,1
11/02/2023,1,5,2,2,11/02/2023 15:00,11/02/2023 23:00,1297,1
11/02/2023,1,8,2,2,11/02/2023 15:00,11/02/2023 23:00,883,2
11/02/2023,1,2,3,2,11/02/2023 15:00,11/02/2023 23:00,185,1
11/02/2023,1,5,3,2,11/02/2023 15:00,11/02/2023 23:00,80,1
11/02/2023,1,8,3,2,11/02/2023 15:00,11/02/2023 23:00,397,1
11/02/2023,1,2,4,2,11/02/2023 15:00,11/02/2023 23:00,1008,1
11/02/2023,1,5,4,2,11/02/2023 15:00,11/02/2023 23:00,1264,1
11/02/2023,1,8,4,2,11/02/2023 15:00,11/02/2023 23:00,651,1
11/02/2023,1,2,5,2,11/02/2023 15:00,11/02/2023 23:00,1266,1
11/02/2023,1,5,5,2,11/02/2023 15:00,11/02/2023 23:00,1341,1
11/02/2023,1,8,5,2,11/02/2023 15:00,11/02/2023 23:00,276,1
11/02/2023,1,2,6,2,11/02/2023 15:00,11/02/2023 23:00,934,2
11/02/2023,1,5,6,2,11/02/2023 15:00,11/02/2023 23:00,1102,1
11/02/2023,1,8,6,2,11/02/2023 15:00,11/02/2023 23:00,1696,1
11/02/2023,1,2,7,2,11/02/2023 15:00,11/02/2023 23:00,475,1
11/02/2023,1,5,7,2,11/02/2023 15:00,11/02/2023 23:00,1722,1
11/02/2023,1,8,7,2,11/02/2023 15:00,11/02/2023 23:00,314,1
11/02/2023,1,2,8,2,11/02/2023 15:00,11/02/2023 23:00,312,1
11/02/2023,1,5,8,2,11/02/2023 15:00,11/02/2023 23:00,253,1
11/02/2023,1,8,8,2,11/02/2023 15:00,11/02/2023 23:00,451,1
11/02/2023,1,2,9,2,11/02/2023 15:00,11/02/2023 23:00,1263,1
11/02/2023,1,5,9,2,11/02/2023 15:00,11/02/2023 23:00,1298,1
11/02/2023,1,8,9,2,11/02/2023 15:00,11/02/2023 23:00,947,2
11/02/2023,1,2,10,2,11/02/2023 15:00,11/02/2023 23:00,1001,1
11/02/2023,1,5,10,2,11/02/2023 15:00,11/02/2023 23:00,1044,1
11/02/2023,1,8,10,2,11/02/2023 15:00,11/02/2023 23:00,942,2
11/02/2023,1,2,11,2,11/02/2023 15:00,11/02/2023 23:00,52,5
11/02/2023,1,5,11,2,11/02/2023 15:00,11/02/2023 23:00,315,1
11/02/2023,1,8,11,2,11/02/2023 15:00,11/02/2023 23:00,497,1
11/02/2023,1,2,12,2,11/02/2023 15:00,11/02/2023 23:00,123,1
11/02/2023,1,5,12,2,11/02/2023 15:00,11/02/2023 23:00,1056,1
11/02/2023,1,8,12,2,11/02/2023 15:00,11/02/2023 23:00,26,5
11/02/2023,1,2,13,2,11/02/2023 15:00,11/02/2023 23:00,1116,1
11/02/2023,1,5,13,2,11/02/2023 15:00,11/02/2023 23:00,976,1
11/02/2023,1,8,13,2,11/02/2023 15:00,11/02/2023 23:00,992,2
11/02/2023,1,2,14,2,11/02/2023 15:00,11/02/2023 23:00,1112,1
11/02/2023,1,5,14,2,11/02/2023 15:00,11/02/2023 23:00,1457,1
11/02/2023,1,8,14,2,11/02/2023 15:00,11/02/2023 23:00,1340,1
11/02/2023,1,2,15,2,11/02/2023 15:00,11/02/2023 23:00,1397,1
11/02/2023,1,5,15,2,11/02/2023 15:00,11/02/2023 23:00,547,2
11/02/2023,1,8,15,2,11/02/2023 15:00,11/02/2023 23:00,79,1
11/02/2023,1,2,16,2,11/02/2023 15:00,11/02/2023 23:00,391,1
11/02/2023,1,5,16,2,11/02/2023 15:00,11/02/2023 23:00,1620,1
11/02/2023,1,8,16,2,11/02/2023 15:00,11/02/2023 23:00,117,1
11/02/2023,1,2,17,2,11/02/2023 15:00,11/02/2023 23:00,1521,1
11/02/2023,1,5,17,2,11/02/2023 15:00,11/02/2023 23:00,1382,1
11/02/2023,1,8,17,2,11/02/2023 15:00,11/02/2023 23:00,109,1
11/02/2023,1,2,18,2,11/02/2023 15:00,11/02/2023 23:00,991,1
11/02/2023,1,5,18,2,11/02/2023 15:00,11/02/2023 23:00,271,1
11/02/2023,1,8,18,2,11/02/2023 15:00,11/02/2023 23:00,600,1
11/02/2023,1,2,19,2,11/02/2023 15:00,11/02/2023 23:00,165,1
11/02/2023,1,5,19,2,11/02/2023 15:00,11/02/2023 23:00,496,5
11/02/2023,1,8,19,2,11/02/2023 15:00,11/02/2023 23:00,37,1
11/02/2023,1,2,20,2,11/02/2023 15:00,11/02/2023 23:00,38,4
11/02/2023,1,5,20,2,11/02/2023 15:00,11/02/2023 23:00,321,5
11/02/2023,1,8,20,2,11/02/2023 15:00,11/02/2023 23:00,492,1
11/02/2023,1,2,21,2,11/02/2023 15:00,11/02/2023 23:00,567,1
11/02/2023,1,5,21,2,11/02/2023 15:00,11/02/2023 23:00,573,1
11/02/2023,1,8,21,2,11/02/2023 15:00,11/02/2023 23:00,331,3
11/02/2023,1,2,22,2,11/02/2023 15:00,11/02/2023 23:00,1428,1
11/02/2023,1,5,22,2,11/02/2023 15:00,11/02/2023 23:00,374,1
11/02/2023,1,8,22,2,11/02/2023 15:00,11/02/2023 23:00,1101,4
11/02/2023,1,2,23,2,11/02/2023 15:00,11/02/2023 23:00,237,1
11/02/2023,1,5,23,2,11/02/2023 15:00,11/02/2023 23:00,485,1
11/02/2023,1,8,23,2,11/02/2023 15:00,11/02/2023 23:00,617,2
11/02/2023,1,2,24,2,11/02/2023 15:00,11/02/2023 23:00,724,1
11/02/2023,1,5,24,2,11/02/2023 15:00,11/02/2023 23:00,1275,2
